date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:22	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:22%20GMT	http://www.monjavascript.net/html/htmlhypertxt.php3	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/html/htmlhypertxt.16f.delayed	(from http://www.monjavascript.net/cours_jjs/js19string.php)
16:25:22	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.170.delayed	(from http://www.monjavascript.net/cours_jjs/js19string.php)
16:25:22	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/im/header_tile.171.delayed	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:22	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.172.delayed	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:22	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/contact.173.delayed	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:22	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.174.delayed	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:23	10391/10391	---M--	200	added ('OK')	image/gif	etag:%229bd8bbd-2897-4bff772852b80%22	http://www.monjavascript.net/cours_jjs/images/hierarchie.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/images/hierarchie.gif	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.176.delayed	(from http://www.monjavascript.net/cours_jjs/js20objets.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/im/header_tile.177.delayed	(from http://www.monjavascript.net/cours_jjs/js21window.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.178.delayed	(from http://www.monjavascript.net/cours_jjs/js21window.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/contact.179.delayed	(from http://www.monjavascript.net/cours_jjs/js21window.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.17a.delayed	(from http://www.monjavascript.net/cours_jjs/js21window.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.17b.delayed	(from http://www.monjavascript.net/cours_jjs/js21window.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/im/header_tile.17c.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.17d.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/contact.17e.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.17f.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:23%20GMT	http://www.monjavascript.net/java/javaintro.php3	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/javaintro.180.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.181.delayed	(from http://www.monjavascript.net/cours_jjs/js22navig.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/im/header_tile.182.delayed	(from http://www.monjavascript.net/cours_jjs/js23history.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.183.delayed	(from http://www.monjavascript.net/cours_jjs/js23history.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/contact.184.delayed	(from http://www.monjavascript.net/cours_jjs/js23history.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.185.delayed	(from http://www.monjavascript.net/cours_jjs/js23history.php)
16:25:23	0/-1	---M--	302	error ('')			http://www.monjavascript.net/cours_jjs/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cours_jjs/FFFFFF.186.delayed	(from http://www.monjavascript.net/cours_jjs/js23history.php)
16:25:24	4258/4258	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:25:24%20GMT	http://www.monjavascript.net/menucont1.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/menucont1.html	(from http://www.monjavascript.net/menucontfr.php)
16:25:26	4259/4259	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:25:25%20GMT	http://www.monjavascript.net/menucont2.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/menucont2.html	(from http://www.monjavascript.net/menucontfr.php)
16:25:26	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:26%20GMT	http://www.monjavascript.net/ch_navig/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/im/header_tile.189.delayed	(from http://www.monjavascript.net/ch_navig/page-mie.php)
16:25:26	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:26%20GMT	http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.18a.delayed	(from http://www.monjavascript.net/ch_navig/page-mie.php)
16:25:27	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:27%20GMT	http://www.monjavascript.net/ch_navig/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/contact.18b.delayed	(from http://www.monjavascript.net/ch_navig/page-mie.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.18c.delayed	(from http://www.monjavascript.net/ch_navig/page-mie.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.18d.delayed	(from http://www.monjavascript.net/ch_navig/page-mie.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/im/header_tile.18e.delayed	(from http://www.monjavascript.net/ch_navig/page-net.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.18f.delayed	(from http://www.monjavascript.net/ch_navig/page-net.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/contact.190.delayed	(from http://www.monjavascript.net/ch_navig/page-net.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.191.delayed	(from http://www.monjavascript.net/ch_navig/page-net.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.192.delayed	(from http://www.monjavascript.net/ch_navig/page-net.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/im/header_tile.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/im/header_tile.193.delayed	(from http://www.monjavascript.net/ch_navig/page-def.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.194.delayed	(from http://www.monjavascript.net/ch_navig/page-def.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/contact.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/contact.195.delayed	(from http://www.monjavascript.net/ch_navig/page-def.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.196.delayed	(from http://www.monjavascript.net/ch_navig/page-def.php)
16:25:27	0/-1	---M--	302	error ('')			http://www.monjavascript.net/ch_navig/FFFFFF	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/FFFFFF.197.delayed	(from http://www.monjavascript.net/ch_navig/page-def.php)
16:25:28	387/387	---M-Z	200	added ('OK')	text/html	etag:%229bc8933-183-4bfad079fc040%22	http://www.monjavascript.net/reveil/	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/reveil/index.html	(from http://www.monjavascript.net/reveil/h.js)
16:25:28	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:25:27%20GMT	http://www.monjavascript.net/im/javas.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/javas.198.delayed	(from http://www.monjavascript.net/pleinecran3.php)
16:25:46	4258/4258	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:25:46%20GMT	http://www.monjavascript.net/menucont3.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/menucont3.html	(from http://www.monjavascript.net/menucont1.php)
